"ensembl_transcript_id","ensembl_gene_id","X","X3UTR_chrom","X3UTR_start","X3UTR_end","external_gene_name","description"
"ENST00000680298","ENSG00000136699",18998,"chr2",130151407,130152554,"SMPD4","sphingomyelin phosphodiesterase 4 [Source:HGNC Symbol;Acc:HGNC:32949]"
"ENST00000409031","ENSG00000136699",19003,"chr2",130151408,130152554,"SMPD4","sphingomyelin phosphodiesterase 4 [Source:HGNC Symbol;Acc:HGNC:32949]"
"ENST00000409031","ENSG00000136699",19002,"chr2",130151408,130152554,"SMPD4","sphingomyelin phosphodiesterase 4 [Source:HGNC Symbol;Acc:HGNC:32949]"
"ENST00000680401","ENSG00000136699",19004,"chr2",130151431,130152554,"SMPD4","sphingomyelin phosphodiesterase 4 [Source:HGNC Symbol;Acc:HGNC:32949]"
"ENST00000680401","ENSG00000136699",19005,"chr2",130151431,130152554,"SMPD4","sphingomyelin phosphodiesterase 4 [Source:HGNC Symbol;Acc:HGNC:32949]"
"ENST00000680679","ENSG00000136699",19006,"chr2",130151433,130152554,"SMPD4","sphingomyelin phosphodiesterase 4 [Source:HGNC Symbol;Acc:HGNC:32949]"
"ENST00000680679","ENSG00000136699",19007,"chr2",130151433,130152554,"SMPD4","sphingomyelin phosphodiesterase 4 [Source:HGNC Symbol;Acc:HGNC:32949]"
"ENST00000281871","ENSG00000152082",19008,"chr2",130190626,130190727,"MZT2B","mitotic spindle organizing protein 2B [Source:HGNC Symbol;Acc:HGNC:25886]"
"ENST00000409255","ENSG00000152082",19009,"chr2",130190626,130190712,"MZT2B","mitotic spindle organizing protein 2B [Source:HGNC Symbol;Acc:HGNC:25886]"
"ENST00000651060","ENSG00000152082",19010,"chr2",130190626,130190699,"MZT2B","mitotic spindle organizing protein 2B [Source:HGNC Symbol;Acc:HGNC:25886]"
"ENST00000372398","ENSG00000107130",19011,"chr9",130232989,130237303,"NCS1","neuronal calcium sensor 1 [Source:HGNC Symbol;Acc:HGNC:3953]"
"ENST00000175756","ENSG00000072135",19013,"chr2",130373224,130375405,"PTPN18","protein tyrosine phosphatase non-receptor type 18 [Source:HGNC Symbol;Acc:HGNC:9649]"
"ENST00000347849","ENSG00000072135",19012,"chr2",130373224,130374571,"PTPN18","protein tyrosine phosphatase non-receptor type 18 [Source:HGNC Symbol;Acc:HGNC:9649]"
"ENST00000223215","ENSG00000106484",19018,"chr7",130505056,130506465,"MEST","mesoderm specific transcript [Source:HGNC Symbol;Acc:HGNC:7028]"
"ENST00000223215","ENSG00000106484",19020,"chr7",130505056,130506465,"MEST","mesoderm specific transcript [Source:HGNC Symbol;Acc:HGNC:7028]"
"ENST00000223215","ENSG00000106484",19015,"chr7",130505056,130506465,"MEST","mesoderm specific transcript [Source:HGNC Symbol;Acc:HGNC:7028]"
"ENST00000341441","ENSG00000106484",19014,"chr7",130505056,130506292,"MEST","mesoderm specific transcript [Source:HGNC Symbol;Acc:HGNC:7028]"
"ENST00000341441","ENSG00000106484",19023,"chr7",130505056,130506292,"MEST","mesoderm specific transcript [Source:HGNC Symbol;Acc:HGNC:7028]"
"ENST00000378576","ENSG00000106484",19029,"chr7",130505056,130506292,"MEST","mesoderm specific transcript [Source:HGNC Symbol;Acc:HGNC:7028]"
"ENST00000378576","ENSG00000106484",19019,"chr7",130505056,130506292,"MEST","mesoderm specific transcript [Source:HGNC Symbol;Acc:HGNC:7028]"
"ENST00000393187","ENSG00000106484",19017,"chr7",130505056,130506296,"MEST","mesoderm specific transcript [Source:HGNC Symbol;Acc:HGNC:7028]"
"ENST00000393187","ENSG00000106484",19016,"chr7",130505056,130506296,"MEST","mesoderm specific transcript [Source:HGNC Symbol;Acc:HGNC:7028]"
"ENST00000416162","ENSG00000106484",19021,"chr7",130505056,130506292,"MEST","mesoderm specific transcript [Source:HGNC Symbol;Acc:HGNC:7028]"
"ENST00000416162","ENSG00000106484",19022,"chr7",130505056,130506292,"MEST","mesoderm specific transcript [Source:HGNC Symbol;Acc:HGNC:7028]"
"ENST00000427521","ENSG00000106484",19025,"chr7",130505056,130506465,"MEST","mesoderm specific transcript [Source:HGNC Symbol;Acc:HGNC:7028]"
"ENST00000427521","ENSG00000106484",19026,"chr7",130505056,130506465,"MEST","mesoderm specific transcript [Source:HGNC Symbol;Acc:HGNC:7028]"
"ENST00000427521","ENSG00000106484",19027,"chr7",130505056,130506465,"MEST","mesoderm specific transcript [Source:HGNC Symbol;Acc:HGNC:7028]"
"ENST00000437945","ENSG00000106484",19024,"chr7",130505056,130506288,"MEST","mesoderm specific transcript [Source:HGNC Symbol;Acc:HGNC:7028]"
"ENST00000437945","ENSG00000106484",19028,"chr7",130505056,130506288,"MEST","mesoderm specific transcript [Source:HGNC Symbol;Acc:HGNC:7028]"
"ENST00000425248","ENSG00000158623",19030,"chr7",130506237,130506675,"COPG2","COPI coat complex subunit gamma 2 [Source:HGNC Symbol;Acc:HGNC:2237]"
"ENST00000425248","ENSG00000158623",19031,"chr7",130506237,130506675,"COPG2","COPI coat complex subunit gamma 2 [Source:HGNC Symbol;Acc:HGNC:2237]"
"ENST00000425248","ENSG00000158623",19032,"chr7",130506237,130506675,"COPG2","COPI coat complex subunit gamma 2 [Source:HGNC Symbol;Acc:HGNC:2237]"
"ENST00000425248","ENSG00000158623",19033,"chr7",130506237,130506675,"COPG2","COPI coat complex subunit gamma 2 [Source:HGNC Symbol;Acc:HGNC:2237]"
"ENST00000319725","ENSG00000107164",19035,"chr9",130637022,130638352,"FUBP3","far upstream element binding protein 3 [Source:HGNC Symbol;Acc:HGNC:4005]"
"ENST00000319725","ENSG00000107164",19034,"chr9",130637022,130638352,"FUBP3","far upstream element binding protein 3 [Source:HGNC Symbol;Acc:HGNC:4005]"
"ENST00000319725","ENSG00000107164",19036,"chr9",130637022,130638352,"FUBP3","far upstream element binding protein 3 [Source:HGNC Symbol;Acc:HGNC:4005]"
"ENST00000337057","ENSG00000079819",19037,"chr6",130839346,130840598,"EPB41L2","erythrocyte membrane protein band 4.1 like 2 [Source:HGNC Symbol;Acc:HGNC:3379]"
"ENST00000445890","ENSG00000079819",19040,"chr6",130839346,130840598,"EPB41L2","erythrocyte membrane protein band 4.1 like 2 [Source:HGNC Symbol;Acc:HGNC:3379]"
"ENST00000528282","ENSG00000079819",19041,"chr6",130839346,130840598,"EPB41L2","erythrocyte membrane protein band 4.1 like 2 [Source:HGNC Symbol;Acc:HGNC:3379]"
"ENST00000530481","ENSG00000079819",19042,"chr6",130839346,130840598,"EPB41L2","erythrocyte membrane protein band 4.1 like 2 [Source:HGNC Symbol;Acc:HGNC:3379]"
"ENST00000531410","ENSG00000079819",19038,"chr6",130839346,130840598,"EPB41L2","erythrocyte membrane protein band 4.1 like 2 [Source:HGNC Symbol;Acc:HGNC:3379]"
"ENST00000628542","ENSG00000079819",19039,"chr6",130839346,130840598,"EPB41L2","erythrocyte membrane protein band 4.1 like 2 [Source:HGNC Symbol;Acc:HGNC:3379]"
"ENST00000392427","ENSG00000079819",19043,"chr6",130839349,130840598,"EPB41L2","erythrocyte membrane protein band 4.1 like 2 [Source:HGNC Symbol;Acc:HGNC:3379]"
"ENST00000530757","ENSG00000079819",19044,"chr6",130839349,130840598,"EPB41L2","erythrocyte membrane protein band 4.1 like 2 [Source:HGNC Symbol;Acc:HGNC:3379]"
"ENST00000368128","ENSG00000079819",19045,"chr6",130839351,130840598,"EPB41L2","erythrocyte membrane protein band 4.1 like 2 [Source:HGNC Symbol;Acc:HGNC:3379]"
"ENST00000527411","ENSG00000079819",19046,"chr6",130839352,130840594,"EPB41L2","erythrocyte membrane protein band 4.1 like 2 [Source:HGNC Symbol;Acc:HGNC:3379]"
"ENST00000541679","ENSG00000132341",19047,"chr12",130875881,130876234,"RAN","RAN, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9846]"
"ENST00000392369","ENSG00000132341",19048,"chr12",130875926,130876281,"RAN","RAN, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9846]"
"ENST00000541630","ENSG00000132341",19050,"chr12",130875926,130876733,"RAN","RAN, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9846]"
"ENST00000543796","ENSG00000132341",19049,"chr12",130875926,130877678,"RAN","RAN, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9846]"
"ENST00000318560","ENSG00000097007",19054,"chr9",130885683,130887675,"ABL1","ABL proto-oncogene 1, non-receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:76]"
"ENST00000318560","ENSG00000097007",19052,"chr9",130885683,130887675,"ABL1","ABL proto-oncogene 1, non-receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:76]"
"ENST00000318560","ENSG00000097007",19055,"chr9",130885683,130887675,"ABL1","ABL proto-oncogene 1, non-receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:76]"
"ENST00000318560","ENSG00000097007",19053,"chr9",130885683,130887675,"ABL1","ABL proto-oncogene 1, non-receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:76]"
"ENST00000318560","ENSG00000097007",19051,"chr9",130885683,130887675,"ABL1","ABL proto-oncogene 1, non-receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:76]"
"ENST00000389915","ENSG00000152102",19057,"chr2",131047875,131052452,"FAM168B","family with sequence similarity 168 member B [Source:HGNC Symbol;Acc:HGNC:27016]"
"ENST00000389915","ENSG00000152102",19059,"chr2",131047875,131052452,"FAM168B","family with sequence similarity 168 member B [Source:HGNC Symbol;Acc:HGNC:27016]"
"ENST00000389915","ENSG00000152102",19061,"chr2",131047875,131052452,"FAM168B","family with sequence similarity 168 member B [Source:HGNC Symbol;Acc:HGNC:27016]"
"ENST00000389915","ENSG00000152102",19060,"chr2",131047875,131052452,"FAM168B","family with sequence similarity 168 member B [Source:HGNC Symbol;Acc:HGNC:27016]"
"ENST00000389915","ENSG00000152102",19056,"chr2",131047875,131052452,"FAM168B","family with sequence similarity 168 member B [Source:HGNC Symbol;Acc:HGNC:27016]"
"ENST00000389915","ENSG00000152102",19065,"chr2",131047875,131052452,"FAM168B","family with sequence similarity 168 member B [Source:HGNC Symbol;Acc:HGNC:27016]"
"ENST00000409185","ENSG00000152102",19066,"chr2",131047875,131052452,"FAM168B","family with sequence similarity 168 member B [Source:HGNC Symbol;Acc:HGNC:27016]"
"ENST00000409185","ENSG00000152102",19064,"chr2",131047875,131052452,"FAM168B","family with sequence similarity 168 member B [Source:HGNC Symbol;Acc:HGNC:27016]"
"ENST00000409185","ENSG00000152102",19062,"chr2",131047875,131052452,"FAM168B","family with sequence similarity 168 member B [Source:HGNC Symbol;Acc:HGNC:27016]"
"ENST00000409185","ENSG00000152102",19058,"chr2",131047875,131052452,"FAM168B","family with sequence similarity 168 member B [Source:HGNC Symbol;Acc:HGNC:27016]"
"ENST00000409185","ENSG00000152102",19063,"chr2",131047875,131052452,"FAM168B","family with sequence similarity 168 member B [Source:HGNC Symbol;Acc:HGNC:27016]"
"ENST00000409185","ENSG00000152102",19067,"chr2",131047875,131052452,"FAM168B","family with sequence similarity 168 member B [Source:HGNC Symbol;Acc:HGNC:27016]"
"ENST00000261654","ENSG00000111452",19068,"chr12",131139263,131141469,"ADGRD1","adhesion G protein-coupled receptor D1 [Source:HGNC Symbol;Acc:HGNC:19893]"
"ENST00000335486","ENSG00000111452",19069,"chr12",131139263,131141469,"ADGRD1","adhesion G protein-coupled receptor D1 [Source:HGNC Symbol;Acc:HGNC:19893]"
"ENST00000438882","ENSG00000115762",19071,"chr2",131146750,131147602,"PLEKHB2","pleckstrin homology domain containing B2 [Source:HGNC Symbol;Acc:HGNC:19236]"
"ENST00000439822","ENSG00000115762",19070,"chr2",131146750,131149851,"PLEKHB2","pleckstrin homology domain containing B2 [Source:HGNC Symbol;Acc:HGNC:19236]"
"ENST00000439822","ENSG00000115762",19072,"chr2",131146750,131149851,"PLEKHB2","pleckstrin homology domain containing B2 [Source:HGNC Symbol;Acc:HGNC:19236]"
"ENST00000628582","ENSG00000115762",19073,"chr2",131146750,131147429,"PLEKHB2","pleckstrin homology domain containing B2 [Source:HGNC Symbol;Acc:HGNC:19236]"
"ENST00000234115","ENSG00000115762",19074,"chr2",131146773,131149852,"PLEKHB2","pleckstrin homology domain containing B2 [Source:HGNC Symbol;Acc:HGNC:19236]"
"ENST00000234115","ENSG00000115762",19076,"chr2",131146773,131149852,"PLEKHB2","pleckstrin homology domain containing B2 [Source:HGNC Symbol;Acc:HGNC:19236]"
"ENST00000403716","ENSG00000115762",19075,"chr2",131146773,131149851,"PLEKHB2","pleckstrin homology domain containing B2 [Source:HGNC Symbol;Acc:HGNC:19236]"
"ENST00000403716","ENSG00000115762",19080,"chr2",131146773,131149851,"PLEKHB2","pleckstrin homology domain containing B2 [Source:HGNC Symbol;Acc:HGNC:19236]"
"ENST00000409158","ENSG00000115762",19079,"chr2",131146773,131147797,"PLEKHB2","pleckstrin homology domain containing B2 [Source:HGNC Symbol;Acc:HGNC:19236]"
"ENST00000409279","ENSG00000115762",19078,"chr2",131146773,131147797,"PLEKHB2","pleckstrin homology domain containing B2 [Source:HGNC Symbol;Acc:HGNC:19236]"
"ENST00000409612","ENSG00000115762",19077,"chr2",131146773,131147797,"PLEKHB2","pleckstrin homology domain containing B2 [Source:HGNC Symbol;Acc:HGNC:19236]"
"ENST00000513012","ENSG00000169567",19081,"chr5",131159369,131162624,"HINT1","histidine triad nucleotide binding protein 1 [Source:HGNC Symbol;Acc:HGNC:4912]"
"ENST00000359428","ENSG00000126883",19082,"chr9",131233487,131234663,"NUP214","nucleoporin 214 [Source:HGNC Symbol;Acc:HGNC:8064]"
"ENST00000411637","ENSG00000126883",19083,"chr9",131233487,131234663,"NUP214","nucleoporin 214 [Source:HGNC Symbol;Acc:HGNC:8064]"
"ENST00000483497","ENSG00000126883",19084,"chr9",131233487,131233703,"NUP214","nucleoporin 214 [Source:HGNC Symbol;Acc:HGNC:8064]"
"ENST00000652454","ENSG00000126883",19086,"chr9",131233487,131233678,"NUP214","nucleoporin 214 [Source:HGNC Symbol;Acc:HGNC:8064]"
"ENST00000361420","ENSG00000147255",19092,"chrX",131273505,131273795,"IGSF1","immunoglobulin superfamily member 1 [Source:HGNC Symbol;Acc:HGNC:5948]"
"ENST00000361420","ENSG00000147255",19088,"chrX",131273505,131273795,"IGSF1","immunoglobulin superfamily member 1 [Source:HGNC Symbol;Acc:HGNC:5948]"
"ENST00000370903","ENSG00000147255",19091,"chrX",131273505,131273795,"IGSF1","immunoglobulin superfamily member 1 [Source:HGNC Symbol;Acc:HGNC:5948]"
"ENST00000370903","ENSG00000147255",19089,"chrX",131273505,131273795,"IGSF1","immunoglobulin superfamily member 1 [Source:HGNC Symbol;Acc:HGNC:5948]"
"ENST00000370910","ENSG00000147255",19087,"chrX",131273505,131273795,"IGSF1","immunoglobulin superfamily member 1 [Source:HGNC Symbol;Acc:HGNC:5948]"
"ENST00000370910","ENSG00000147255",19090,"chrX",131273505,131273795,"IGSF1","immunoglobulin superfamily member 1 [Source:HGNC Symbol;Acc:HGNC:5948]"
"ENST00000370904","ENSG00000147255",19094,"chrX",131273510,131273795,"IGSF1","immunoglobulin superfamily member 1 [Source:HGNC Symbol;Acc:HGNC:5948]"
"ENST00000370904","ENSG00000147255",19093,"chrX",131273510,131273795,"IGSF1","immunoglobulin superfamily member 1 [Source:HGNC Symbol;Acc:HGNC:5948]"
"ENST00000652189","ENSG00000147255",19096,"chrX",131273540,131273795,"IGSF1","immunoglobulin superfamily member 1 [Source:HGNC Symbol;Acc:HGNC:5948]"
"ENST00000652189","ENSG00000147255",19095,"chrX",131273540,131273795,"IGSF1","immunoglobulin superfamily member 1 [Source:HGNC Symbol;Acc:HGNC:5948]"
"ENST00000651556","ENSG00000147255",19097,"chrX",131273546,131273795,"IGSF1","immunoglobulin superfamily member 1 [Source:HGNC Symbol;Acc:HGNC:5948]"
"ENST00000651556","ENSG00000147255",19098,"chrX",131273546,131273795,"IGSF1","immunoglobulin superfamily member 1 [Source:HGNC Symbol;Acc:HGNC:5948]"
"ENST00000505065","ENSG00000158985",19099,"chr5",131391091,131394672,"CDC42SE2","CDC42 small effector 2 [Source:HGNC Symbol;Acc:HGNC:18547]"
"ENST00000360515","ENSG00000158985",19101,"chr5",131391917,131394690,"CDC42SE2","CDC42 small effector 2 [Source:HGNC Symbol;Acc:HGNC:18547]"
"ENST00000395246","ENSG00000158985",19100,"chr5",131391917,131394687,"CDC42SE2","CDC42 small effector 2 [Source:HGNC Symbol;Acc:HGNC:18547]"
"ENST00000682501","ENSG00000288701",19107,"chr9",131495874,131500197,"PRRC2B","proline rich coiled-coil 2B [Source:HGNC Symbol;Acc:HGNC:28121]"
"ENST00000682501","ENSG00000288701",19136,"chr9",131495874,131500197,"PRRC2B","proline rich coiled-coil 2B [Source:HGNC Symbol;Acc:HGNC:28121]"
"ENST00000682501","ENSG00000288701",19108,"chr9",131495874,131500197,"PRRC2B","proline rich coiled-coil 2B [Source:HGNC Symbol;Acc:HGNC:28121]"
"ENST00000682501","ENSG00000288701",19133,"chr9",131495874,131500197,"PRRC2B","proline rich coiled-coil 2B [Source:HGNC Symbol;Acc:HGNC:28121]"
"ENST00000682501","ENSG00000288701",19135,"chr9",131495874,131500197,"PRRC2B","proline rich coiled-coil 2B [Source:HGNC Symbol;Acc:HGNC:28121]"
"ENST00000682501","ENSG00000288701",19104,"chr9",131495874,131500197,"PRRC2B","proline rich coiled-coil 2B [Source:HGNC Symbol;Acc:HGNC:28121]"
"ENST00000682501","ENSG00000288701",19132,"chr9",131495874,131500197,"PRRC2B","proline rich coiled-coil 2B [Source:HGNC Symbol;Acc:HGNC:28121]"
"ENST00000682501","ENSG00000288701",19117,"chr9",131495874,131500197,"PRRC2B","proline rich coiled-coil 2B [Source:HGNC Symbol;Acc:HGNC:28121]"
"ENST00000682501","ENSG00000288701",19105,"chr9",131495874,131500197,"PRRC2B","proline rich coiled-coil 2B [Source:HGNC Symbol;Acc:HGNC:28121]"
"ENST00000682501","ENSG00000288701",19106,"chr9",131495874,131500197,"PRRC2B","proline rich coiled-coil 2B [Source:HGNC Symbol;Acc:HGNC:28121]"
"ENST00000682501","ENSG00000288701",19110,"chr9",131495874,131500197,"PRRC2B","proline rich coiled-coil 2B [Source:HGNC Symbol;Acc:HGNC:28121]"
"ENST00000682501","ENSG00000288701",19129,"chr9",131495874,131500197,"PRRC2B","proline rich coiled-coil 2B [Source:HGNC Symbol;Acc:HGNC:28121]"
"ENST00000682501","ENSG00000288701",19113,"chr9",131495874,131500197,"PRRC2B","proline rich coiled-coil 2B [Source:HGNC Symbol;Acc:HGNC:28121]"
"ENST00000683519","ENSG00000288701",19131,"chr9",131495874,131500193,"PRRC2B","proline rich coiled-coil 2B [Source:HGNC Symbol;Acc:HGNC:28121]"
"ENST00000683519","ENSG00000288701",19119,"chr9",131495874,131500193,"PRRC2B","proline rich coiled-coil 2B [Source:HGNC Symbol;Acc:HGNC:28121]"
"ENST00000683519","ENSG00000288701",19137,"chr9",131495874,131500193,"PRRC2B","proline rich coiled-coil 2B [Source:HGNC Symbol;Acc:HGNC:28121]"
"ENST00000683519","ENSG00000288701",19139,"chr9",131495874,131500193,"PRRC2B","proline rich coiled-coil 2B [Source:HGNC Symbol;Acc:HGNC:28121]"
"ENST00000683519","ENSG00000288701",19130,"chr9",131495874,131500193,"PRRC2B","proline rich coiled-coil 2B [Source:HGNC Symbol;Acc:HGNC:28121]"
"ENST00000683519","ENSG00000288701",19140,"chr9",131495874,131500193,"PRRC2B","proline rich coiled-coil 2B [Source:HGNC Symbol;Acc:HGNC:28121]"
"ENST00000683519","ENSG00000288701",19126,"chr9",131495874,131500193,"PRRC2B","proline rich coiled-coil 2B [Source:HGNC Symbol;Acc:HGNC:28121]"
"ENST00000683519","ENSG00000288701",19124,"chr9",131495874,131500193,"PRRC2B","proline rich coiled-coil 2B [Source:HGNC Symbol;Acc:HGNC:28121]"
"ENST00000683519","ENSG00000288701",19118,"chr9",131495874,131500193,"PRRC2B","proline rich coiled-coil 2B [Source:HGNC Symbol;Acc:HGNC:28121]"
"ENST00000683519","ENSG00000288701",19127,"chr9",131495874,131500193,"PRRC2B","proline rich coiled-coil 2B [Source:HGNC Symbol;Acc:HGNC:28121]"
"ENST00000683519","ENSG00000288701",19128,"chr9",131495874,131500193,"PRRC2B","proline rich coiled-coil 2B [Source:HGNC Symbol;Acc:HGNC:28121]"
"ENST00000683519","ENSG00000288701",19138,"chr9",131495874,131500193,"PRRC2B","proline rich coiled-coil 2B [Source:HGNC Symbol;Acc:HGNC:28121]"
"ENST00000683519","ENSG00000288701",19125,"chr9",131495874,131500193,"PRRC2B","proline rich coiled-coil 2B [Source:HGNC Symbol;Acc:HGNC:28121]"
"ENST00000684596","ENSG00000288701",19120,"chr9",131495874,131500171,"PRRC2B","proline rich coiled-coil 2B [Source:HGNC Symbol;Acc:HGNC:28121]"
"ENST00000684596","ENSG00000288701",19116,"chr9",131495874,131500171,"PRRC2B","proline rich coiled-coil 2B [Source:HGNC Symbol;Acc:HGNC:28121]"
"ENST00000684596","ENSG00000288701",19109,"chr9",131495874,131500171,"PRRC2B","proline rich coiled-coil 2B [Source:HGNC Symbol;Acc:HGNC:28121]"
"ENST00000684596","ENSG00000288701",19134,"chr9",131495874,131500171,"PRRC2B","proline rich coiled-coil 2B [Source:HGNC Symbol;Acc:HGNC:28121]"
