,index,DDX6_chrom,DDX6_start,DDX6_end,strand,confidence_score,sample_or_tissue_used
19165,19165,chr12,131922855,131922933,+,4.105895486,K562
19166,19166,chr6,131948524,131948564,-,400.0,HepG2
19167,19167,chr6,131948580,131948596,-,28.83117854,HepG2
19168,19168,chr6,131948476,131948524,-,84.56680641,HepG2
19169,19169,chr6,131948438,131948476,-,51.95522513,HepG2
19170,19170,chr6,131948564,131948580,-,34.2396303,HepG2
19171,19171,chr6,131948387,131948438,-,76.15089398,HepG2
19172,19172,chr10,131967762,131967839,-,4.639920509,HepG2
19173,19173,chr10,131967813,131967911,-,12.51980615,HepG2
19174,19174,chr10,131968186,131968209,-,3.511542639,HepG2
19175,19175,chr8,132012922,132013001,+,3.682185412,K562
19176,19176,chr8,132012922,132013001,+,3.682185412,K562
19177,19177,chr5,132272174,132272239,+,4.619541281,K562
19178,19178,chr5,132272191,132272294,+,3.610284393,K562
19179,19179,chr5,132272174,132272239,+,4.619541281,K562
19180,19180,chr5,132272191,132272294,+,3.610284393,K562
19181,19181,chrX,132377724,132377774,-,4.594322111,HepG2
19182,19182,chrX,132372018,132372075,-,4.512902227,HepG2
19183,19183,chrX,132372570,132372719,-,13.90832214,HepG2
19184,19184,chrX,132372552,132372637,-,10.03905856,HepG2
19185,19185,chrX,132372018,132372075,-,4.512902227,HepG2
19186,19186,chrX,132374953,132374990,-,4.232507593,HepG2
19187,19187,chrX,132374953,132374990,-,4.232507593,HepG2
19188,19188,chrX,132372570,132372719,-,13.90832214,HepG2
19189,19189,chrX,132372552,132372637,-,10.03905856,HepG2
19190,19190,chrX,132377724,132377774,-,4.594322111,HepG2
19191,19191,chrX,132372552,132372637,-,10.03905856,HepG2
19192,19192,chrX,132374953,132374990,-,4.232507593,HepG2
19193,19193,chrX,132372018,132372075,-,4.512902227,HepG2
19194,19194,chrX,132372570,132372719,-,13.90832214,HepG2
19195,19195,chrX,132377724,132377774,-,4.594322111,HepG2
19196,19196,chrX,132372570,132372719,-,13.90832214,HepG2
19197,19197,chrX,132372552,132372637,-,10.03905856,HepG2
19198,19198,chrX,132372018,132372075,-,4.512902227,HepG2
19199,19199,chrX,132377724,132377774,-,4.594322111,HepG2
19200,19200,chrX,132374953,132374990,-,4.232507593,HepG2
19201,19201,chr5,132395227,132395283,+,3.424169967,K562
19202,19202,chr10,132417350,132417424,+,3.424169967,K562
19203,19203,chr10,132417350,132417424,+,3.424169967,K562
19204,19204,chr12,132510606,132510656,+,4.28721069,K562
19205,19205,chr12,132511055,132511101,+,3.189448735,HepG2
19206,19206,chr3,132538676,132538720,+,3.693916752,HepG2
19207,19207,chr12,132584173,132584233,+,4.782928436,K562
19208,19208,chr12,132584173,132584233,+,4.782928436,K562
19209,19209,chr12,132584173,132584233,+,4.782928436,K562
19210,19210,chr12,132624480,132624537,-,4.017282261,K562
19211,19211,chr12,132769003,132769082,-,3.805119784,K562
19212,19212,chr12,132769003,132769082,-,3.805119784,K562
19213,19213,chr12,132769190,132769234,-,3.610284393,K562
19214,19214,chr12,132769190,132769234,-,3.610284393,K562
19215,19215,chr9,132991172,132991235,+,4.661193622,K562
19216,19216,chr9,132991172,132991235,+,4.661193622,K562
19217,19217,chr9,132991172,132991235,+,4.661193622,K562
19218,19218,chr9,132991172,132991235,+,4.661193622,K562
19219,19219,chr9,132991172,132991235,+,4.661193622,K562
19220,19220,chr9,133098493,133098554,-,3.36069115,K562
19221,19221,chr9,133097754,133097836,-,17.0625915,K562
19222,19222,chr9,133097754,133097836,-,17.0625915,K562
19223,19223,chr9,133098300,133098340,-,3.991571025,K562
19224,19224,chr9,133098398,133098470,-,4.070298109,HepG2
19225,19225,chr9,133097752,133097838,-,17.86785306,K562
19226,19226,chr9,133098493,133098554,-,3.36069115,K562
19227,19227,chr9,133097752,133097838,-,17.86785306,K562
19228,19228,chr9,133098300,133098340,-,3.991571025,K562
19229,19229,chr9,133098398,133098470,-,4.070298109,HepG2
19230,19230,chr9,133098398,133098470,-,4.070298109,HepG2
19231,19231,chr9,133097754,133097836,-,17.0625915,K562
19232,19232,chr9,133098300,133098340,-,3.991571025,K562
19233,19233,chr9,133097752,133097838,-,17.86785306,K562
19234,19234,chr9,133098493,133098554,-,3.36069115,K562
19235,19235,chr9,133097752,133097838,-,17.86785306,K562
19236,19236,chr9,133097754,133097836,-,17.0625915,K562
19237,19237,chr9,133098300,133098340,-,3.991571025,K562
19238,19238,chr9,133098398,133098470,-,4.070298109,HepG2
19239,19239,chr9,133098493,133098554,-,3.36069115,K562
19240,19240,chr9,133098398,133098470,-,4.070298109,HepG2
19241,19241,chr9,133098300,133098340,-,3.991571025,K562
19242,19242,chr9,133098493,133098554,-,3.36069115,K562
19243,19243,chr9,133098398,133098470,-,4.070298109,HepG2
19244,19244,chr9,133098493,133098554,-,3.36069115,K562
19245,19245,chr5,133106148,133106215,+,6.180812464,K562
19246,19246,chr8,133238478,133238484,-,3.511542639,HepG2
19247,19247,chr8,133237829,133237887,-,3.266697184,K562
19248,19248,chr8,133237829,133237887,-,3.266697184,K562
19249,19249,chr8,133238478,133238484,-,3.511542639,HepG2
19250,19250,chr9,133331585,133331625,-,3.36069115,K562
19251,19251,chr9,133361776,133361823,-,4.584678521,HepG2
19252,19252,chr9,133361776,133361823,-,4.584678521,HepG2
19253,19253,chr9,133361776,133361823,-,4.584678521,HepG2
19254,19254,chr9,133361776,133361823,-,4.584678521,HepG2
19255,19255,chr8,133454975,133455064,-,7.134226259,HepG2
19256,19256,chr8,133454975,133455064,-,7.134226259,HepG2
19257,19257,chr8,133454975,133455064,-,7.134226259,HepG2
19258,19258,chr9,133470225,133470277,+,4.007253545,HepG2
19259,19259,chr9,133470225,133470277,+,4.007253545,HepG2
19260,19260,chr9,133470225,133470277,+,4.007253545,HepG2
19261,19261,chr9,133470225,133470277,+,4.007253545,HepG2
19262,19262,chrX,133535776,133535860,-,59.79983375,HepG2
19263,19263,chrX,133535880,133535935,-,62.12507194,HepG2
19264,19264,chrX,133535908,133535927,-,15.81621785,HepG2
19265,19265,chrX,133535773,133535880,-,400.0,HepG2
19266,19266,chrX,133535880,133535935,-,62.12507194,HepG2
19267,19267,chrX,133535983,133536029,-,400.0,HepG2
19268,19268,chrX,133535974,133536028,-,400.0,HepG2
19269,19269,chrX,133535908,133535927,-,15.81621785,HepG2
19270,19270,chrX,133535983,133536029,-,400.0,HepG2
19271,19271,chrX,133535773,133535880,-,400.0,HepG2
19272,19272,chrX,133535776,133535860,-,59.79983375,HepG2
19273,19273,chrX,133535974,133536028,-,400.0,HepG2
19274,19274,chr3,133588819,133588888,+,7.099652811,HepG2
19275,19275,chr3,133588819,133588888,+,7.099652811,HepG2
19276,19276,chr3,133588819,133588888,+,7.099652811,HepG2
19277,19277,chr9,133762544,133762608,-,6.959041827,HepG2
19278,19278,chr9,133762330,133762360,-,3.199661376,HepG2
19279,19279,chr9,133762544,133762608,-,6.959041827,HepG2
19280,19280,chr9,133762330,133762360,-,3.199661376,HepG2
19281,19281,chr9,133762544,133762608,-,6.959041827,HepG2
19282,19282,chr9,133762330,133762360,-,3.199661376,HepG2
19283,19283,chr5,133955746,133955794,-,4.640911235,HepG2
19284,19284,chr5,133955632,133955746,-,10.70803208,HepG2
19285,19285,chr5,133955714,133955789,-,5.779849793,HepG2
19286,19286,chr5,133956757,133956841,-,7.013993118,HepG2
19287,19287,chr9,134030488,134030529,-,4.739795003,HepG2
19288,19288,chr9,134030379,134030464,-,4.227194163,K562
19289,19289,chr9,134030464,134030559,-,3.682185412,K562
19290,19290,chr9,134030379,134030464,-,4.227194163,K562
19291,19291,chr9,134030379,134030464,-,4.227194163,K562
19292,19292,chr9,134030464,134030559,-,3.682185412,K562
19293,19293,chr9,134030488,134030529,-,4.739795003,HepG2
19294,19294,chr9,134158927,134158969,+,7.013993118,HepG2
19295,19295,chr9,134158872,134158978,+,17.52889907,K562
19296,19296,chr9,134158763,134158804,+,4.227194163,K562
19297,19297,chr9,134158869,134158929,+,4.996705807,K562
19298,19298,chr6,134169798,134169849,-,6.647382247,HepG2
19299,19299,chr6,134169798,134169849,-,6.647382247,HepG2
19300,19300,chr6,134169798,134169849,-,6.647382247,HepG2
19301,19301,chr6,134169798,134169849,-,6.647382247,HepG2
19302,19302,chr11,134245746,134245826,+,3.540116796,K562
19303,19303,chr5,134390576,134390643,+,13.59262609,K562
19304,19304,chr5,134390673,134390745,+,8.400903298,K562
19305,19305,chrX,134428697,134428764,+,13.52238682,K562
19306,19306,chrX,134428360,134428386,+,8.250794977,K562
19307,19307,chrX,134428386,134428446,+,11.3612712,K562
19308,19308,chrX,134428690,134428736,+,13.36405406,K562
19309,19309,chrX,134428736,134428775,+,14.67641792,K562
19310,19310,chrX,134428331,134428360,+,5.287361324,K562
19311,19311,chrX,134428331,134428360,+,5.287361324,K562
19312,19312,chrX,134428360,134428386,+,8.250794977,K562
19313,19313,chrX,134428736,134428775,+,14.67641792,K562
19314,19314,chrX,134428386,134428446,+,11.3612712,K562
19315,19315,chrX,134428690,134428736,+,13.36405406,K562
19316,19316,chrX,134428697,134428764,+,13.52238682,K562
19317,19317,chrX,134428736,134428775,+,14.67641792,K562
19318,19318,chrX,134428697,134428764,+,13.52238682,K562
19319,19319,chrX,134428360,134428386,+,8.250794977,K562
19320,19320,chrX,134428690,134428736,+,13.36405406,K562
19321,19321,chrX,134428386,134428446,+,11.3612712,K562
19322,19322,chrX,134428331,134428360,+,5.287361324,K562
19323,19323,chr7,134442607,134442659,-,5.32198595,HepG2
19324,19324,chr2,134449265,134449306,+,4.545455288,HepG2
19325,19325,chr2,134449260,134449289,+,3.199661376,HepG2
19326,19326,chr2,134450928,134450972,+,4.269339392,HepG2
19327,19327,chr2,134449299,134449397,+,15.8009665,HepG2
19328,19328,chr2,134454079,134454147,+,3.36069115,K562
19329,19329,chr2,134454079,134454147,+,3.36069115,K562
19330,19330,chr2,134453892,134453958,+,11.24601913,HepG2
19331,19331,chr2,134449323,134449400,+,13.86312096,HepG2
19332,19332,chr2,134453892,134453958,+,11.24601913,HepG2
19333,19333,chr2,134452044,134452089,+,4.928765132,HepG2
19334,19334,chr2,134450928,134450972,+,4.269339392,HepG2
19335,19335,chr2,134449260,134449289,+,3.199661376,HepG2
19336,19336,chr2,134449299,134449397,+,15.8009665,HepG2
19337,19337,chr2,134454523,134454555,+,3.504713402,HepG2
19338,19338,chr2,134449323,134449400,+,13.86312096,HepG2
19339,19339,chr2,134454523,134454555,+,3.504713402,HepG2
19340,19340,chr2,134449265,134449306,+,4.545455288,HepG2
19341,19341,chr2,134452044,134452089,+,4.928765132,HepG2
19342,19342,chr3,134477753,134477800,-,3.693916752,HepG2
19343,19343,chr3,134477753,134477800,-,3.693916752,HepG2
19344,19344,chr3,134477753,134477800,-,3.693916752,HepG2
19345,19345,chr5,134578592,134578691,+,4.269339392,HepG2
19346,19346,chr5,134727700,134727748,+,6.830188658,K562
19347,19347,chrX,134770973,134771084,-,10.88578947,K562
19348,19348,chrX,134770973,134771084,-,10.88578947,K562
19349,19349,chrX,134770973,134771084,-,10.88578947,K562
19350,19350,chr5,134859606,134859685,+,7.703129555,K562
19351,19351,chr5,134858051,134858127,+,4.681982602,K562
19352,19352,chr5,134858051,134858127,+,4.681982602,K562
19353,19353,chr5,134857682,134857756,+,4.396348092,K562
19354,19354,chr5,134859595,134859652,+,3.504713402,HepG2
19355,19355,chr5,134857682,134857756,+,4.396348092,K562
19356,19356,chr5,134859595,134859652,+,3.504713402,HepG2
19357,19357,chr5,134857682,134857756,+,4.396348092,K562
19358,19358,chr5,134859606,134859685,+,7.703129555,K562
19359,19359,chr5,134858051,134858127,+,4.681982602,K562
19360,19360,chr2,134955262,134955330,+,5.089872757,HepG2
19361,19361,chr2,134954995,134955050,+,4.28721069,K562
19362,19362,chr2,134954995,134955050,+,4.28721069,K562
19363,19363,chr2,134955262,134955330,+,5.089872757,HepG2
19364,19364,chr5,135028431,135028476,-,4.017282261,K562
19365,19365,chr5,135028402,135028491,-,9.803185421,K562
19366,19366,chr7,135186054,135186099,-,4.628865613,K562
19367,19367,chr7,135186054,135186099,-,4.628865613,K562
19368,19368,chr7,135186054,135186099,-,4.628865613,K562
19369,19369,chr7,135186054,135186099,-,4.628865613,K562
19370,19370,chr5,135334819,135334861,-,3.199661376,HepG2
19371,19371,chr5,135334819,135334861,-,3.199661376,HepG2
19372,19372,chr5,135334819,135334861,-,3.199661376,HepG2
19373,19373,chr5,135334819,135334861,-,3.199661376,HepG2
19374,19374,chr9,135488362,135488428,+,4.227194163,K562
19375,19375,chr9,135488362,135488428,+,4.227194163,K562
19376,19376,chr9,135488362,135488428,+,4.227194163,K562
19377,19377,chr9,135488362,135488428,+,4.227194163,K562
19378,19378,chr9,135488362,135488428,+,4.227194163,K562
19379,19379,chr9,135504346,135504397,+,3.36069115,K562
19380,19380,chr9,135504153,135504211,+,4.269339392,HepG2
19381,19381,chr9,135504153,135504211,+,4.269339392,HepG2
19382,19382,chr9,135504405,135504504,+,3.545634347,K562
19383,19383,chr9,135504346,135504397,+,3.36069115,K562
19384,19384,chr9,135504405,135504504,+,3.545634347,K562
19385,19385,chr7,135674246,135674281,+,4.512902227,HepG2
19386,19386,chr9,135810884,135810925,-,3.693916752,HepG2
19387,19387,chr9,135809843,135809920,-,3.545634347,K562
19388,19388,chr9,135810884,135810925,-,3.693916752,HepG2
19389,19389,chr9,135809843,135809920,-,3.545634347,K562
19390,19390,chr9,135810884,135810925,-,3.693916752,HepG2
19391,19391,chr2,135840621,135840703,-,4.308259517,K562
19392,19392,chr7,135929784,135929817,-,9.784521064,K562
19393,19393,chr7,135927983,135928025,-,3.693916752,HepG2
19394,19394,chr7,135929784,135929817,-,9.784521064,K562
19395,19395,chr9,135933104,135933160,-,15.06689757,K562
19396,19396,chr9,135933066,135933198,-,24.7720876,K562
19397,19397,chr9,136008839,136008885,-,5.018185287,HepG2
19398,19398,chr9,136010157,136010181,-,3.693916752,HepG2
19399,19399,chr9,136008839,136008885,-,5.018185287,HepG2
19400,19400,chr9,136010157,136010181,-,3.693916752,HepG2
19401,19401,chr5,136063751,136063796,+,7.134226259,HepG2
19402,19402,chr5,136063751,136063796,+,7.134226259,HepG2
19403,19403,chr5,136063415,136063461,+,4.594322111,HepG2
19404,19404,chr5,136063415,136063461,+,4.594322111,HepG2
19405,19405,chr9,136114688,136114747,-,5.419897543,K562
19406,19406,chr9,136114683,136114737,-,3.540116796,K562
19407,19407,chr9,136114688,136114747,-,5.419897543,K562
19408,19408,chr9,136114683,136114737,-,3.540116796,K562
19409,19409,chr3,136149525,136149591,-,6.677211532,K562
19410,19410,chr3,136150939,136151009,-,5.737236473,K562
19411,19411,chr3,136150939,136151009,-,5.737236473,K562
19412,19412,chr5,136179525,136179587,+,3.424169967,K562
19413,19413,chr5,136179525,136179587,+,3.424169967,K562
19414,19414,chr9,136208348,136208381,-,3.189448735,HepG2
19415,19415,chr9,136207294,136207397,-,19.85642317,K562
19416,19416,chr9,136207277,136207333,-,10.43135036,K562
19417,19417,chr9,136208104,136208136,-,3.504713402,HepG2
19418,19418,chr9,136207190,136207224,-,3.693916752,HepG2
19419,19419,chr9,136341570,136341621,+,3.424169967,K562
19420,19420,chr9,136341350,136341437,+,5.347881548,K562
19421,19421,chr9,136358542,136358615,+,3.178734411,K562
19422,19422,chr9,136358542,136358615,+,3.178734411,K562
19423,19423,chr9,136358542,136358615,+,3.178734411,K562
19424,19424,chr9,136358542,136358615,+,3.178734411,K562
19425,19425,chr9,136358542,136358615,+,3.178734411,K562
19426,19426,chr9,136423327,136423393,+,5.414279899,K562
19427,19427,chr9,136423261,136423308,+,3.545634347,K562
19428,19428,chr9,136423261,136423308,+,3.545634347,K562
19429,19429,chr9,136423419,136423469,+,7.061832456,K562
19430,19430,chr9,136423662,136423702,+,3.915254684,K562
19431,19431,chr9,136423533,136423575,+,5.271256259,K562
19432,19432,chr9,136423532,136423600,+,5.414279899,K562
19433,19433,chr9,136423417,136423468,+,5.075872175,K562
19434,19434,chr9,136423419,136423469,+,7.061832456,K562
19435,19435,chr9,136423532,136423600,+,5.414279899,K562
19436,19436,chr9,136423533,136423575,+,5.271256259,K562
19437,19437,chr9,136423327,136423393,+,5.414279899,K562
19438,19438,chr9,136423662,136423702,+,3.915254684,K562
19439,19439,chr9,136423274,136423318,+,4.628865613,K562
19440,19440,chr9,136423274,136423318,+,4.628865613,K562
19441,19441,chr9,136423417,136423468,+,5.075872175,K562
19442,19442,chr9,136495289,136495330,-,3.991571025,K562
19443,19443,chr9,136495289,136495330,-,3.991571025,K562
19444,19444,chr9,136494675,136494747,-,4.105895486,K562
19445,19445,chr9,136494675,136494747,-,4.105895486,K562
19446,19446,chr9,136495289,136495330,-,3.991571025,K562
19447,19447,chr9,136495849,136495902,-,4.105895486,K562
19448,19448,chr9,136494675,136494747,-,4.105895486,K562
19449,19449,chr9,136495849,136495902,-,4.105895486,K562
19450,19450,chr9,136495849,136495902,-,4.105895486,K562
19451,19451,chr9,136495289,136495330,-,3.991571025,K562
19452,19452,chr9,136495849,136495902,-,4.105895486,K562
19453,19453,chr9,136494675,136494747,-,4.105895486,K562
19454,19454,chr9,136495849,136495902,-,4.105895486,K562
19455,19455,chr9,136495289,136495330,-,3.991571025,K562
19456,19456,chr9,136494675,136494747,-,4.105895486,K562
19457,19457,chrX,136512184,136512301,+,5.456039798,K562
19458,19458,chrX,136512184,136512301,+,5.456039798,K562
19459,19459,chr9,136672417,136672480,+,26.18008115,K562
19460,19460,chr9,136672558,136672622,+,23.02482563,K562
19461,19461,chr9,136672480,136672558,+,30.91656905,K562
19462,19462,chr9,136672558,136672622,+,23.02482563,K562
19463,19463,chr9,136672558,136672622,+,23.02482563,K562
19464,19464,chr9,136672480,136672558,+,30.91656905,K562
19465,19465,chr9,136672480,136672558,+,30.91656905,K562
19466,19466,chr9,136672480,136672558,+,30.91656905,K562
19467,19467,chr9,136672417,136672480,+,26.18008115,K562
19468,19468,chr9,136672417,136672480,+,26.18008115,K562
19469,19469,chr9,136672417,136672480,+,26.18008115,K562
19470,19470,chr9,136672558,136672622,+,23.02482563,K562
19471,19471,chr9,136840648,136840686,+,3.540116796,K562
19472,19472,chr9,136840970,136841014,+,4.619541281,K562
19473,19473,chr9,136840970,136841014,+,4.619541281,K562
19474,19474,chr9,136840712,136840754,+,4.227194163,K562
19475,19475,chr9,136840648,136840686,+,3.540116796,K562
19476,19476,chr9,136840712,136840754,+,4.227194163,K562
19477,19477,chr9,136840970,136841014,+,4.619541281,K562
19478,19478,chr9,136926171,136926219,+,3.991571025,K562
19479,19479,chr9,137062958,137062997,-,3.199661376,HepG2
19480,19480,chr9,137110646,137110716,-,7.901234481,K562
19481,19481,chr9,137110640,137110722,-,11.9361557,K562
19482,19482,chr9,137204709,137204758,-,4.017282261,K562
19483,19483,chr9,137243599,137243656,+,15.51903062,K562
19484,19484,chr9,137243599,137243656,+,15.51903062,K562
19485,19485,chr9,137273220,137273282,+,3.476468913,HepG2
19486,19486,chr9,137273212,137273289,+,6.327809749,HepG2
19487,19487,chr9,137273220,137273300,+,11.31802723,K562
19488,19488,chr9,137273222,137273319,+,7.840583212,K562
19489,19489,chr9,137273337,137273399,+,9.48168733,K562
19490,19490,chr9,137281499,137281601,+,4.661830076,K562
19491,19491,chr9,137281736,137281785,+,3.178734411,K562
19492,19492,chr9,137280129,137280210,+,4.739795003,HepG2
19493,19493,chr9,137300898,137300983,-,3.805119784,K562
19494,19494,chr9,137582131,137582281,-,20.65390142,K562
19495,19495,chr9,137582147,137582286,-,13.37415273,K562
19496,19496,chr5,137752693,137752765,-,23.54333037,HepG2
