ensembl_transcript_id,ensembl_gene_id,external_gene_name,description,DDX6_chrom,DDX6_start,DDX6_end,strand,confidence_score,sample_or_tissue_used,3UTR_chrom,3UTR_start,3UTR_end
ENST00000457772,ENSG00000073849,ST6GAL1,"ST6 beta-galactoside alpha-2,6-sialyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:10860]",chr3,187075749,187075813,+,6.959041827,HepG2,chr3,187075803,187078553
ENST00000457772,ENSG00000073849,ST6GAL1,"ST6 beta-galactoside alpha-2,6-sialyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:10860]",chr3,187078335,187078381,+,10.70803208,HepG2,chr3,187075803,187078541
ENST00000457772,ENSG00000073849,ST6GAL1,"ST6 beta-galactoside alpha-2,6-sialyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:10860]",chr3,187077988,187078029,+,4.928765132,HepG2,chr3,187075803,187078553
ENST00000677292,ENSG00000073849,ST6GAL1,"ST6 beta-galactoside alpha-2,6-sialyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:10860]",chr3,187076403,187076437,+,7.73485304,HepG2,chr3,187075803,187078541
ENST00000677292,ENSG00000073849,ST6GAL1,"ST6 beta-galactoside alpha-2,6-sialyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:10860]",chr3,187078338,187078400,+,9.358825537,HepG2,chr3,187075803,187078553
ENST00000677292,ENSG00000073849,ST6GAL1,"ST6 beta-galactoside alpha-2,6-sialyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:10860]",chr3,187077987,187078039,+,10.06770385,HepG2,chr3,187075803,187078541
ENST00000677292,ENSG00000073849,ST6GAL1,"ST6 beta-galactoside alpha-2,6-sialyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:10860]",chr3,187075749,187075813,+,6.959041827,HepG2,chr3,187075803,187078541
ENST00000677292,ENSG00000073849,ST6GAL1,"ST6 beta-galactoside alpha-2,6-sialyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:10860]",chr3,187078338,187078400,+,9.358825537,HepG2,chr3,187075803,187078541
ENST00000677292,ENSG00000073849,ST6GAL1,"ST6 beta-galactoside alpha-2,6-sialyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:10860]",chr3,187078392,187078424,+,6.193822605,HepG2,chr3,187075803,187078541
ENST00000677292,ENSG00000073849,ST6GAL1,"ST6 beta-galactoside alpha-2,6-sialyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:10860]",chr3,187077987,187078039,+,10.06770385,HepG2,chr3,187075803,187078553
ENST00000233156,ENSG00000003436,TFPI,tissue factor pathway inhibitor [Source:HGNC Symbol;Acc:HGNC:11760],chr2,187466712,187466766,-,7.65680713,HepG2,chr2,187464229,187466935
ENST00000233156,ENSG00000003436,TFPI,tissue factor pathway inhibitor [Source:HGNC Symbol;Acc:HGNC:11760],chr2,187466373,187466396,-,3.511542639,HepG2,chr2,187464229,187466935
ENST00000233156,ENSG00000003436,TFPI,tissue factor pathway inhibitor [Source:HGNC Symbol;Acc:HGNC:11760],chr2,187466704,187466762,-,15.4398318,HepG2,chr2,187464229,187466935
ENST00000233156,ENSG00000003436,TFPI,tissue factor pathway inhibitor [Source:HGNC Symbol;Acc:HGNC:11760],chr2,187466739,187466826,-,5.046799405,K562,chr2,187464229,187466935
ENST00000233156,ENSG00000003436,TFPI,tissue factor pathway inhibitor [Source:HGNC Symbol;Acc:HGNC:11760],chr2,187466630,187466660,-,4.070298109,HepG2,chr2,187464229,187466935
ENST00000392365,ENSG00000003436,TFPI,tissue factor pathway inhibitor [Source:HGNC Symbol;Acc:HGNC:11760],chr2,187466712,187466766,-,7.65680713,HepG2,chr2,187464229,187466935
ENST00000392365,ENSG00000003436,TFPI,tissue factor pathway inhibitor [Source:HGNC Symbol;Acc:HGNC:11760],chr2,187466704,187466762,-,15.4398318,HepG2,chr2,187464229,187466935
ENST00000392365,ENSG00000003436,TFPI,tissue factor pathway inhibitor [Source:HGNC Symbol;Acc:HGNC:11760],chr2,187466373,187466396,-,3.511542639,HepG2,chr2,187464229,187466935
ENST00000392365,ENSG00000003436,TFPI,tissue factor pathway inhibitor [Source:HGNC Symbol;Acc:HGNC:11760],chr2,187466630,187466660,-,4.070298109,HepG2,chr2,187464229,187466935
ENST00000392365,ENSG00000003436,TFPI,tissue factor pathway inhibitor [Source:HGNC Symbol;Acc:HGNC:11760],chr2,187466739,187466826,-,5.046799405,K562,chr2,187464229,187466935
ENST00000621333,ENSG00000113916,BCL6,BCL6 transcription repressor [Source:HGNC Symbol;Acc:HGNC:1001],chr3,187722119,187722198,-,3.96221267,HepG2,chr3,187721376,187722457
ENST00000621333,ENSG00000113916,BCL6,BCL6 transcription repressor [Source:HGNC Symbol;Acc:HGNC:1001],chr3,187721433,187721475,-,4.064158778,HepG2,chr3,187721376,187722457
ENST00000406870,ENSG00000113916,BCL6,BCL6 transcription repressor [Source:HGNC Symbol;Acc:HGNC:1001],chr3,187722119,187722198,-,3.96221267,HepG2,chr3,187721380,187722457
ENST00000406870,ENSG00000113916,BCL6,BCL6 transcription repressor [Source:HGNC Symbol;Acc:HGNC:1001],chr3,187721433,187721475,-,4.064158778,HepG2,chr3,187721380,187722457
ENST00000314761,ENSG00000115368,WDR75,WD repeat domain 75 [Source:HGNC Symbol;Acc:HGNC:25725],chr2,189475389,189475465,+,5.582216856,K562,chr2,189475417,189475552
ENST00000338435,ENSG00000115419,GLS,glutaminase [Source:HGNC Symbol;Acc:HGNC:4331],chr2,190933848,190933892,+,4.739795003,HepG2,chr2,190932862,190935289
ENST00000320717,ENSG00000115419,GLS,glutaminase [Source:HGNC Symbol;Acc:HGNC:4331],chr2,190965038,190965135,+,6.552112966,HepG2,chr2,190962986,190965552
ENST00000367446,ENSG00000116747,RO60,"Ro60, Y RNA binding protein [Source:HGNC Symbol;Acc:HGNC:11313]",chr1,193085920,193085955,+,3.805119784,K562,chr1,193084731,193085985
ENST00000400968,ENSG00000116747,RO60,"Ro60, Y RNA binding protein [Source:HGNC Symbol;Acc:HGNC:11313]",chr1,193087164,193087193,+,3.266697184,K562,chr1,193084731,193091219
ENST00000400968,ENSG00000116747,RO60,"Ro60, Y RNA binding protein [Source:HGNC Symbol;Acc:HGNC:11313]",chr1,193085920,193085955,+,3.805119784,K562,chr1,193084731,193091219
ENST00000432079,ENSG00000116747,RO60,"Ro60, Y RNA binding protein [Source:HGNC Symbol;Acc:HGNC:11313]",chr1,193087164,193087193,+,3.266697184,K562,chr1,193084731,193091219
ENST00000432079,ENSG00000116747,RO60,"Ro60, Y RNA binding protein [Source:HGNC Symbol;Acc:HGNC:11313]",chr1,193085920,193085955,+,3.805119784,K562,chr1,193084731,193091219
ENST00000367435,ENSG00000134371,CDC73,cell division cycle 73 [Source:HGNC Symbol;Acc:HGNC:16783],chr1,193253389,193253430,+,3.199661376,HepG2,chr1,193250712,193254815
ENST00000367435,ENSG00000134371,CDC73,cell division cycle 73 [Source:HGNC Symbol;Acc:HGNC:16783],chr1,193251097,193251139,+,3.915254684,K562,chr1,193250712,193253325
ENST00000635846,ENSG00000134371,CDC73,cell division cycle 73 [Source:HGNC Symbol;Acc:HGNC:16783],chr1,193251097,193251139,+,3.915254684,K562,chr1,193250712,193254815
ENST00000361150,ENSG00000198836,OPA1,OPA1 mitochondrial dynamin like GTPase [Source:HGNC Symbol;Acc:HGNC:8140],chr3,193697319,193697401,+,5.37656421,K562,chr3,193694605,193697810
ENST00000361150,ENSG00000198836,OPA1,OPA1 mitochondrial dynamin like GTPase [Source:HGNC Symbol;Acc:HGNC:8140],chr3,193695852,193695912,+,4.28721069,K562,chr3,193694605,193697811
ENST00000361510,ENSG00000198836,OPA1,OPA1 mitochondrial dynamin like GTPase [Source:HGNC Symbol;Acc:HGNC:8140],chr3,193697319,193697401,+,5.37656421,K562,chr3,193694605,193697811
ENST00000361510,ENSG00000198836,OPA1,OPA1 mitochondrial dynamin like GTPase [Source:HGNC Symbol;Acc:HGNC:8140],chr3,193695852,193695912,+,4.28721069,K562,chr3,193694605,193697810
ENST00000361715,ENSG00000198836,OPA1,OPA1 mitochondrial dynamin like GTPase [Source:HGNC Symbol;Acc:HGNC:8140],chr3,193695852,193695912,+,4.28721069,K562,chr3,193694605,193697523
ENST00000361715,ENSG00000198836,OPA1,OPA1 mitochondrial dynamin like GTPase [Source:HGNC Symbol;Acc:HGNC:8140],chr3,193695852,193695912,+,4.28721069,K562,chr3,193694605,193696619
ENST00000361828,ENSG00000198836,OPA1,OPA1 mitochondrial dynamin like GTPase [Source:HGNC Symbol;Acc:HGNC:8140],chr3,193695852,193695912,+,4.28721069,K562,chr3,193694605,193697811
ENST00000361828,ENSG00000198836,OPA1,OPA1 mitochondrial dynamin like GTPase [Source:HGNC Symbol;Acc:HGNC:8140],chr3,193695852,193695912,+,4.28721069,K562,chr3,193694605,193697811
ENST00000361908,ENSG00000198836,OPA1,OPA1 mitochondrial dynamin like GTPase [Source:HGNC Symbol;Acc:HGNC:8140],chr3,193697319,193697401,+,5.37656421,K562,chr3,193694605,193697810
ENST00000361908,ENSG00000198836,OPA1,OPA1 mitochondrial dynamin like GTPase [Source:HGNC Symbol;Acc:HGNC:8140],chr3,193697319,193697401,+,5.37656421,K562,chr3,193694605,193697811
ENST00000643329,ENSG00000198836,OPA1,OPA1 mitochondrial dynamin like GTPase [Source:HGNC Symbol;Acc:HGNC:8140],chr3,193695852,193695912,+,4.28721069,K562,chr3,193694605,193697810
ENST00000643329,ENSG00000198836,OPA1,OPA1 mitochondrial dynamin like GTPase [Source:HGNC Symbol;Acc:HGNC:8140],chr3,193697319,193697401,+,5.37656421,K562,chr3,193694605,193697523
ENST00000645553,ENSG00000198836,OPA1,OPA1 mitochondrial dynamin like GTPase [Source:HGNC Symbol;Acc:HGNC:8140],chr3,193697319,193697401,+,5.37656421,K562,chr3,193694605,193697524
ENST00000646793,ENSG00000198836,OPA1,OPA1 mitochondrial dynamin like GTPase [Source:HGNC Symbol;Acc:HGNC:8140],chr3,193695852,193695912,+,4.28721069,K562,chr3,193694605,193697524
ENST00000646793,ENSG00000198836,OPA1,OPA1 mitochondrial dynamin like GTPase [Source:HGNC Symbol;Acc:HGNC:8140],chr3,193697319,193697401,+,5.37656421,K562,chr3,193694605,193697811
ENST00000323830,ENSG00000178772,CPN2,carboxypeptidase N subunit 2 [Source:HGNC Symbol;Acc:HGNC:2313],chr3,194340513,194340557,-,3.199661376,HepG2,chr3,194339767,194341064
ENST00000439040,ENSG00000133657,ATP13A3,ATPase 13A3 [Source:HGNC Symbol;Acc:HGNC:24113],chr3,194402960,194403029,-,4.52966126,HepG2,chr3,194402671,194405918
ENST00000439040,ENSG00000133657,ATP13A3,ATPase 13A3 [Source:HGNC Symbol;Acc:HGNC:24113],chr3,194402781,194402828,-,3.476468913,HepG2,chr3,194402671,194405918
ENST00000439040,ENSG00000133657,ATP13A3,ATPase 13A3 [Source:HGNC Symbol;Acc:HGNC:24113],chr3,194402939,194402993,-,11.36309105,K562,chr3,194402671,194405918
ENST00000439040,ENSG00000133657,ATP13A3,ATPase 13A3 [Source:HGNC Symbol;Acc:HGNC:24113],chr3,194403727,194403795,-,4.279424552,HepG2,chr3,194402671,194405918
ENST00000439040,ENSG00000133657,ATP13A3,ATPase 13A3 [Source:HGNC Symbol;Acc:HGNC:24113],chr3,194402879,194402909,-,4.308259517,K562,chr3,194402671,194405918
ENST00000439040,ENSG00000133657,ATP13A3,ATPase 13A3 [Source:HGNC Symbol;Acc:HGNC:24113],chr3,194402993,194403039,-,11.36309105,K562,chr3,194402671,194405918
ENST00000439040,ENSG00000133657,ATP13A3,ATPase 13A3 [Source:HGNC Symbol;Acc:HGNC:24113],chr3,194403312,194403350,-,4.512902227,HepG2,chr3,194402671,194405918
ENST00000645538,ENSG00000133657,ATP13A3,ATPase 13A3 [Source:HGNC Symbol;Acc:HGNC:24113],chr3,194403727,194403795,-,4.279424552,HepG2,chr3,194402673,194405918
ENST00000645538,ENSG00000133657,ATP13A3,ATPase 13A3 [Source:HGNC Symbol;Acc:HGNC:24113],chr3,194402993,194403039,-,11.36309105,K562,chr3,194402673,194405918
ENST00000645538,ENSG00000133657,ATP13A3,ATPase 13A3 [Source:HGNC Symbol;Acc:HGNC:24113],chr3,194402960,194403029,-,4.52966126,HepG2,chr3,194402673,194405918
ENST00000645538,ENSG00000133657,ATP13A3,ATPase 13A3 [Source:HGNC Symbol;Acc:HGNC:24113],chr3,194402879,194402909,-,4.308259517,K562,chr3,194402673,194405918
ENST00000645538,ENSG00000133657,ATP13A3,ATPase 13A3 [Source:HGNC Symbol;Acc:HGNC:24113],chr3,194402781,194402828,-,3.476468913,HepG2,chr3,194402673,194405918
ENST00000645538,ENSG00000133657,ATP13A3,ATPase 13A3 [Source:HGNC Symbol;Acc:HGNC:24113],chr3,194403312,194403350,-,4.512902227,HepG2,chr3,194402673,194405918
ENST00000645538,ENSG00000133657,ATP13A3,ATPase 13A3 [Source:HGNC Symbol;Acc:HGNC:24113],chr3,194402939,194402993,-,11.36309105,K562,chr3,194402673,194405918
ENST00000642744,ENSG00000133657,ATP13A3,ATPase 13A3 [Source:HGNC Symbol;Acc:HGNC:24113],chr3,194402879,194402909,-,4.308259517,K562,chr3,194402676,194405918
ENST00000642744,ENSG00000133657,ATP13A3,ATPase 13A3 [Source:HGNC Symbol;Acc:HGNC:24113],chr3,194403312,194403350,-,4.512902227,HepG2,chr3,194402676,194405918
ENST00000642744,ENSG00000133657,ATP13A3,ATPase 13A3 [Source:HGNC Symbol;Acc:HGNC:24113],chr3,194402781,194402828,-,3.476468913,HepG2,chr3,194402676,194405918
ENST00000642744,ENSG00000133657,ATP13A3,ATPase 13A3 [Source:HGNC Symbol;Acc:HGNC:24113],chr3,194402960,194403029,-,4.52966126,HepG2,chr3,194402676,194405918
ENST00000642744,ENSG00000133657,ATP13A3,ATPase 13A3 [Source:HGNC Symbol;Acc:HGNC:24113],chr3,194403727,194403795,-,4.279424552,HepG2,chr3,194402676,194405918
ENST00000642744,ENSG00000133657,ATP13A3,ATPase 13A3 [Source:HGNC Symbol;Acc:HGNC:24113],chr3,194402939,194402993,-,11.36309105,K562,chr3,194402676,194405918
ENST00000642744,ENSG00000133657,ATP13A3,ATPase 13A3 [Source:HGNC Symbol;Acc:HGNC:24113],chr3,194403312,194403350,-,4.512902227,HepG2,chr3,194402676,194405918
ENST00000645319,ENSG00000133657,ATP13A3,ATPase 13A3 [Source:HGNC Symbol;Acc:HGNC:24113],chr3,194402879,194402909,-,4.308259517,K562,chr3,194402676,194405918
ENST00000645319,ENSG00000133657,ATP13A3,ATPase 13A3 [Source:HGNC Symbol;Acc:HGNC:24113],chr3,194402993,194403039,-,11.36309105,K562,chr3,194402676,194405918
ENST00000645319,ENSG00000133657,ATP13A3,ATPase 13A3 [Source:HGNC Symbol;Acc:HGNC:24113],chr3,194402960,194403029,-,4.52966126,HepG2,chr3,194402676,194405918
ENST00000645319,ENSG00000133657,ATP13A3,ATPase 13A3 [Source:HGNC Symbol;Acc:HGNC:24113],chr3,194403727,194403795,-,4.279424552,HepG2,chr3,194402676,194405918
ENST00000645319,ENSG00000133657,ATP13A3,ATPase 13A3 [Source:HGNC Symbol;Acc:HGNC:24113],chr3,194402993,194403039,-,11.36309105,K562,chr3,194402676,194405918
ENST00000645319,ENSG00000133657,ATP13A3,ATPase 13A3 [Source:HGNC Symbol;Acc:HGNC:24113],chr3,194402939,194402993,-,11.36309105,K562,chr3,194402676,194405918
ENST00000645319,ENSG00000133657,ATP13A3,ATPase 13A3 [Source:HGNC Symbol;Acc:HGNC:24113],chr3,194402781,194402828,-,3.476468913,HepG2,chr3,194402676,194405918
ENST00000360110,ENSG00000072274,TFRC,transferrin receptor [Source:HGNC Symbol;Acc:HGNC:11763],chr3,196049388,196049411,-,3.199661376,HepG2,chr3,196049283,196051941
ENST00000360110,ENSG00000072274,TFRC,transferrin receptor [Source:HGNC Symbol;Acc:HGNC:11763],chr3,196051652,196051711,-,8.207713394,HepG2,chr3,196049283,196051941
ENST00000360110,ENSG00000072274,TFRC,transferrin receptor [Source:HGNC Symbol;Acc:HGNC:11763],chr3,196049388,196049411,-,3.199661376,HepG2,chr3,196049283,196051941
ENST00000360110,ENSG00000072274,TFRC,transferrin receptor [Source:HGNC Symbol;Acc:HGNC:11763],chr3,196049313,196049332,-,3.476468913,HepG2,chr3,196049283,196051941
ENST00000420415,ENSG00000072274,TFRC,transferrin receptor [Source:HGNC Symbol;Acc:HGNC:11763],chr3,196051652,196051711,-,8.207713394,HepG2,chr3,196049283,196051941
ENST00000420415,ENSG00000072274,TFRC,transferrin receptor [Source:HGNC Symbol;Acc:HGNC:11763],chr3,196051586,196051690,-,9.342591593,HepG2,chr3,196049283,196051941
ENST00000420415,ENSG00000072274,TFRC,transferrin receptor [Source:HGNC Symbol;Acc:HGNC:11763],chr3,196051586,196051690,-,9.342591593,HepG2,chr3,196049283,196051941
ENST00000420415,ENSG00000072274,TFRC,transferrin receptor [Source:HGNC Symbol;Acc:HGNC:11763],chr3,196049313,196049332,-,3.476468913,HepG2,chr3,196049283,196051941
ENST00000392396,ENSG00000072274,TFRC,transferrin receptor [Source:HGNC Symbol;Acc:HGNC:11763],chr3,196051652,196051711,-,8.207713394,HepG2,chr3,196049475,196051941
ENST00000392396,ENSG00000072274,TFRC,transferrin receptor [Source:HGNC Symbol;Acc:HGNC:11763],chr3,196051586,196051690,-,9.342591593,HepG2,chr3,196049475,196051941
ENST00000296328,ENSG00000163960,UBXN7,UBX domain protein 7 [Source:HGNC Symbol;Acc:HGNC:29119],chr3,196353141,196353167,-,3.693916752,HepG2,chr3,196347661,196356684
ENST00000296328,ENSG00000163960,UBXN7,UBX domain protein 7 [Source:HGNC Symbol;Acc:HGNC:29119],chr3,196353133,196353141,-,3.693916752,HepG2,chr3,196347661,196356684
ENST00000296328,ENSG00000163960,UBXN7,UBX domain protein 7 [Source:HGNC Symbol;Acc:HGNC:29119],chr3,196347758,196347850,-,11.53692204,K562,chr3,196347661,196356684
ENST00000296328,ENSG00000163960,UBXN7,UBX domain protein 7 [Source:HGNC Symbol;Acc:HGNC:29119],chr3,196347761,196347838,-,7.061832456,K562,chr3,196347661,196356684
ENST00000311630,ENSG00000174013,FBXO45,F-box protein 45 [Source:HGNC Symbol;Acc:HGNC:29148],chr3,196584651,196584725,+,6.062685662,HepG2,chr3,196584318,196587287
ENST00000311630,ENSG00000174013,FBXO45,F-box protein 45 [Source:HGNC Symbol;Acc:HGNC:29148],chr3,196586657,196586704,+,3.693916752,HepG2,chr3,196584318,196587287
ENST00000440469,ENSG00000174013,FBXO45,F-box protein 45 [Source:HGNC Symbol;Acc:HGNC:29148],chr3,196586657,196586704,+,3.693916752,HepG2,chr3,196584318,196589059
ENST00000440469,ENSG00000174013,FBXO45,F-box protein 45 [Source:HGNC Symbol;Acc:HGNC:29148],chr3,196584651,196584725,+,6.062685662,HepG2,chr3,196584318,196589059
ENST00000327134,ENSG00000180370,PAK2,p21 (RAC1) activated kinase 2 [Source:HGNC Symbol;Acc:HGNC:8591],chr3,196830471,196830530,+,4.396348092,K562,chr3,196828405,196832647
ENST00000602845,ENSG00000270170,NCBP2AS2,NCBP2 antisense 2 (head to head) [Source:HGNC Symbol;Acc:HGNC:25121],chr3,196943356,196943405,+,3.36069115,K562,chr3,196943016,196943543
ENST00000335508,ENSG00000115524,SF3B1,splicing factor 3b subunit 1 [Source:HGNC Symbol;Acc:HGNC:10768],chr2,197392096,197392155,-,7.134226259,HepG2,chr2,197389783,197392302
ENST00000335508,ENSG00000115524,SF3B1,splicing factor 3b subunit 1 [Source:HGNC Symbol;Acc:HGNC:10768],chr2,197392098,197392153,-,3.476468913,HepG2,chr2,197389783,197392302
ENST00000388968,ENSG00000144381,HSPD1,heat shock protein family D (Hsp60) member 1 [Source:HGNC Symbol;Acc:HGNC:5261],chr2,197486765,197486810,-,5.098853371,HepG2,chr2,197486583,197487045
ENST00000388968,ENSG00000144381,HSPD1,heat shock protein family D (Hsp60) member 1 [Source:HGNC Symbol;Acc:HGNC:5261],chr2,197486770,197486807,-,5.640136071,HepG2,chr2,197486583,197487045
ENST00000345042,ENSG00000144381,HSPD1,heat shock protein family D (Hsp60) member 1 [Source:HGNC Symbol;Acc:HGNC:5261],chr2,197486765,197486810,-,5.098853371,HepG2,chr2,197486585,197487198
ENST00000345042,ENSG00000144381,HSPD1,heat shock protein family D (Hsp60) member 1 [Source:HGNC Symbol;Acc:HGNC:5261],chr2,197486770,197486807,-,5.640136071,HepG2,chr2,197486585,197487045
ENST00000418022,ENSG00000144381,HSPD1,heat shock protein family D (Hsp60) member 1 [Source:HGNC Symbol;Acc:HGNC:5261],chr2,197486770,197486807,-,5.640136071,HepG2,chr2,197486585,197487045
ENST00000418022,ENSG00000144381,HSPD1,heat shock protein family D (Hsp60) member 1 [Source:HGNC Symbol;Acc:HGNC:5261],chr2,197486765,197486810,-,5.098853371,HepG2,chr2,197486585,197487045
ENST00000426480,ENSG00000144381,HSPD1,heat shock protein family D (Hsp60) member 1 [Source:HGNC Symbol;Acc:HGNC:5261],chr2,197486765,197486810,-,5.098853371,HepG2,chr2,197486585,197487045
ENST00000426480,ENSG00000144381,HSPD1,heat shock protein family D (Hsp60) member 1 [Source:HGNC Symbol;Acc:HGNC:5261],chr2,197486770,197486807,-,5.640136071,HepG2,chr2,197486585,197487045
ENST00000428204,ENSG00000144381,HSPD1,heat shock protein family D (Hsp60) member 1 [Source:HGNC Symbol;Acc:HGNC:5261],chr2,197486770,197486807,-,5.640136071,HepG2,chr2,197486585,197487045
ENST00000428204,ENSG00000144381,HSPD1,heat shock protein family D (Hsp60) member 1 [Source:HGNC Symbol;Acc:HGNC:5261],chr2,197486770,197486807,-,5.640136071,HepG2,chr2,197486585,197487198
ENST00000439605,ENSG00000144381,HSPD1,heat shock protein family D (Hsp60) member 1 [Source:HGNC Symbol;Acc:HGNC:5261],chr2,197486770,197486807,-,5.640136071,HepG2,chr2,197486585,197487045
ENST00000439605,ENSG00000144381,HSPD1,heat shock protein family D (Hsp60) member 1 [Source:HGNC Symbol;Acc:HGNC:5261],chr2,197486770,197486807,-,5.640136071,HepG2,chr2,197486585,197487045
ENST00000452200,ENSG00000144381,HSPD1,heat shock protein family D (Hsp60) member 1 [Source:HGNC Symbol;Acc:HGNC:5261],chr2,197486765,197486810,-,5.098853371,HepG2,chr2,197486585,197487045
ENST00000452200,ENSG00000144381,HSPD1,heat shock protein family D (Hsp60) member 1 [Source:HGNC Symbol;Acc:HGNC:5261],chr2,197486765,197486810,-,5.098853371,HepG2,chr2,197486585,197487045
ENST00000676933,ENSG00000144381,HSPD1,heat shock protein family D (Hsp60) member 1 [Source:HGNC Symbol;Acc:HGNC:5261],chr2,197486765,197486810,-,5.098853371,HepG2,chr2,197486585,197487045
ENST00000676933,ENSG00000144381,HSPD1,heat shock protein family D (Hsp60) member 1 [Source:HGNC Symbol;Acc:HGNC:5261],chr2,197486770,197486807,-,5.640136071,HepG2,chr2,197486585,197487045
